Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1000
Conversion Gain:	1024
Coarse Gain:	4
Fine Gain:	1.0
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	178.33
Elapsed Live Time:	178.0
Start Time:	October 08, 2021, 03:47:29
End Time:	October 08, 2021, 03:50:27
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	131	174	4281	740	12	151
3	37	37	69	69	0	0
4	483	557	5843	5054	28	516
5	11	35	2060	946	7	23

Channel Data:
Channel	Energy	Counts
455		11
456		10
457		4
458		11
459		1
460		5
461		11
462		11
463		9
464		6
465		5
466		9
467		3
468		5
469		7
470		5
471		6
472		7
473		6
474		10
475		7
476		8
477		10
478		9
479		6
480		17
481		10
482		14
483		16
484		20
485		27
486		18
487		21
488		31
489		31
490		40
491		52
492		43
493		50
494		45
495		43
496		58
497		62
498		66
499		91
500		99
501		81
502		79
503		98
504		110
505		131
506		112
507		126
508		125
509		137
510		152
511		165
512		173
513		147
514		150
515		139
516		158
517		149
518		162
519		159
520		181
521		163
522		143
523		139
524		147
525		126
526		115
527		129
528		121
529		122
530		87
531		104
532		88
533		80
534		76
535		82
536		68
537		54
538		57
539		50
540		33
541		49
542		35
543		32
544		26
545		29
546		24
547		17
548		12
549		13
550		14
551		15
552		11
553		6
554		7
555		10
556		6
557		6
558		6
559		3
560		2
561		3
562		0
563		0
564		4
565		3
566		5
567		0
568		1
569		0
570		3
571		2
572		0
573		2
574		2
575		2
576		0
577		3
578		0
579		3
580		0
581		0
582		1
583		1
584		0
585		1
586		1
587		2
588		0
589		0
590		3
591		1
592		0
593		2
594		1
595		1
596		2
597		1
598		0
599		2
600		1
601		2
602		2
603		1
604		0
605		2
606		2
607		1
608		1
609		1
610		0
611		1
612		2
613		3
614		2
615		1
616		1
617		1
618		2
619		0
620		0
621		1
622		0
623		1
624		1
625		5
626		0
627		0
628		1
629		2
630		1
631		0
632		1
633		2
634		0
635		2
636		1
637		1
638		2
639		0
640		2
641		1
642		1
643		2
644		3
645		1
646		2
647		2
648		1
649		1
650		1
651		2
652		4
653		1
654		2
655		1
656		1
657		1
658		1
659		2
660		0
661		0
662		1
663		1
664		0
665		0
666		2
667		0
668		2
669		2
670		2
671		2
672		1
673		0
674		0
675		2
676		2
677		1
678		2
679		1
680		2
681		1
682		1
683		0
684		0
685		0
686		2
687		1
688		1
689		1
690		0
691		0
692		2
693		0
694		2
695		1
696		2
697		0
698		1
699		0
700		1
701		1
702		1
703		1
704		2
705		1
706		1
707		0
708		0
709		1
710		2
711		0
712		1
713		0
714		4
715		1
716		1
717		1
718		0
719		2
720		1
721		1
722		0
723		3
724		2
725		1
726		1
727		0
728		0
729		2
730		0
731		2
732		1
733		1
734		1
735		1
736		3
737		1
738		1
739		1
740		0
741		0
742		1
743		3
744		0
745		1
746		1
747		1
748		1
749		1
750		3
751		1
752		2
753		2
754		1
755		2
756		2
757		2
758		1
759		2
760		1
761		0
762		0
763		3
764		2
765		0
766		2
767		0
768		1
769		0
770		2
771		1
772		3
773		2
774		0
775		1
776		2
777		1
778		0
779		0
780		1
781		0
782		3
783		0
784		0
785		0
786		1
787		0
788		0
789		1
790		1
791		1
792		0
793		0
794		2
795		1
796		0
797		0
798		1
799		0
800		2
801		1
802		1
803		0
804		1
805		1
806		1
807		1
808		0
809		0
810		1
811		1
812		0
813		0
814		0
815		0
816		0
817		1
818		1
819		1
820		2
821		0
822		1
823		1
824		0
825		0
826		3
827		2
828		0
829		3
830		0
831		0
832		1
833		1
834		0
835		0
836		0
837		0
838		1
839		1
840		0
841		0
842		2
843		0
844		0
845		1
846		0
847		0
848		0
849		0
850		0
851		1
852		2
853		0
854		3
855		0
856		0
857		0
858		0
859		0
860		0
861		1
862		0
863		1
864		1
865		1
866		0
867		1
868		0
869		1
870		0
871		1
872		1
873		1
874		1
875		0
876		2
877		0
878		2
879		1
880		0
881		1
882		1
883		0
884		0
885		2
886		1
887		0
888		1
889		0
890		1
891		2
892		1
893		0
894		0
895		0
896		0
897		2
898		1
899		1
900		2
901		1
902		1
903		1
904		0
905		1
906		2
907		0
908		0
909		0
910		1
911		1
912		1
913		0
914		2
915		0
916		0
917		1
918		1
919		1
920		1
921		1
922		0
923		0
924		0
925		1
926		0
927		2
928		0
929		1
930		1
931		0
932		1
933		3
934		1
935		2
936		0
937		0
938		1
939		1
940		1
941		1
942		0
943		1
944		2
945		0
946		0
947		3
948		0
949		1
950		1
951		1
952		1
953		0
954		2
955		4
956		0
957		0
958		2
959		1
960		0
961		0
962		0
963		1
964		2
965		0
966		1
967		2
968		0
969		1
970		1
971		0
972		1
973		1
974		0
975		0
976		0
977		0
978		0
979		0
980		1
981		1
982		1
983		0
984		0
985		0
986		0
987		0
988		0
989		1
990		1
991		0
992		0
993		0
994		1
995		0
996		0
997		0
998		0
999		1
1000		0
1001		0
1002		0
1003		1
1004		0
1005		0
1006		0
1007		0
1008		0
1009		0
1010		0
1011		1
1012		0
1013		0
1014		0
1015		0
1016		1
1017		0
1018		0
1019		0
1020		0
1021		0
1022		0
1023		0
